station_id,station_name,start_date,end_date,latitude,longitude,in_basins,break_with_basins
668815,SAN LORENZO 3S,2006-02-15 00:00:00,2006-04-07 00:00:00,18.1517,-65.9589,True,False
668816,SAN LORENZO 2 ESE,1973-05-23 00:00:00,2020-08-10 00:00:00,18.1850,-65.9294,True,False
668881,SAN SEBASTIAN 2 WNW,1971-07-01 00:00:00,2020-06-11 00:00:00,18.3483,-67.0077,True,False
669829,YABUCOA 1 NNE,1971-07-01 00:00:00,2009-12-04 00:00:00,18.0628,-65.8733,True,False
670480,BETH UPPER NEW WORKS,1978-12-01 00:00:00,2017-08-07 00:00:00,17.7184,-64.7950,True,False
914080,CAPITOL HILL 1,1986-10-01 00:00:00,2020-08-04 00:00:00,15.2136,145.7497,False,False
914200,FENA LAKE,1980-01-01 00:00:00,2020-07-01 00:00:00,13.3619,144.7061,False,False
914278,INARAJAN - NASA,1979-11-01 00:00:00,2020-08-06 00:00:00,13.3114,144.7364,False,False
914670,PITI,1978-07-01 00:00:00,2020-08-06 00:00:00,13.4619,144.6894,False,False
914801,ROTA AIRPORT,1982-06-01 00:00:00,2020-08-01 00:00:00,14.1717,145.2428,False,False
914855,SAIPAN INTL AP,1979-09-01 00:00:00,2020-07-16 00:00:00,15.1167,145.7167,False,False
